row_id,phone_number_hash,area_code,carrier_id,user_region,timestamp,call_duration_seconds,answered,call_frequency_24h,call_frequency_7d,spoofing_signal,complaint_count_7d,complaint_count_30d,known_business,business_verified,known_scam_cluster,blocklist_match,allowlist_match,first_seen_days_ago,risk_score,risk_label,high_risk_binary
176,8564e59a8a56d4f3,313,carrier_voip_002,US-PA,2026-05-10T16:35:00,46,1,14,55,0,0,8,0,0,0,0,0,61,0.35,Unknown,0
177,970182633aad6a96,415,carrier_sprint,US-FL,2026-05-14T12:44:00,34,1,38,62,0,3,13,0,0,1,0,0,30,0.8,Suspicious,1
178,9856c474bc4ad106,312,carrier_sprint,US-CA,2026-05-03T09:00:00,254,1,2,8,0,0,0,1,0,0,0,1,465,0.02,Safe,0
179,24da859bd41e2898,312,carrier_sprint,US-OH,2026-05-03T13:24:00,0,0,11,66,0,0,0,0,0,0,0,0,115,0.35,Unknown,0
180,955ed1b64402cb2e,215,carrier_att,US-OH,2026-05-17T06:39:00,161,1,2,4,0,0,1,0,0,0,0,0,196,0.35,Safe,0
181,916ce7ef4db755bb,900,carrier_verizon,US-CA,2026-05-04T18:22:00,0,0,13,29,0,3,9,0,0,0,0,0,29,0.45,Unknown,0
182,911b84eee314a6a7,305,carrier_verizon,US-IL,2026-05-17T22:12:00,323,1,5,2,0,0,0,1,1,0,0,0,87,0.0,Safe,0
183,919d80cf3fda6eec,614,carrier_sprint,US-NC,2026-05-12T16:08:00,0,0,35,111,1,10,22,0,0,0,0,0,19,0.85,Suspicious,1
184,ac49d1ff5738c971,900,carrier_voip_002,US-GA,2026-05-13T22:18:00,12,1,15,70,0,0,0,1,0,0,0,0,62,0.15,Unknown,0
185,103e4ca8198509b1,305,carrier_verizon,US-GA,2026-05-18T16:25:00,223,1,3,2,0,0,2,1,1,0,0,1,377,0.02,Safe,0
186,0912b3b6aa073f92,888,carrier_tmobile,US-IL,2026-05-06T09:00:00,0,0,6,17,0,1,1,1,0,0,0,0,163,0.15,Unknown,0
187,bfaeb2b18e589e2f,704,carrier_att,US-NY,2026-05-01T16:51:00,290,1,2,16,0,0,2,0,0,0,0,0,230,0.35,Safe,0
188,ca3bdd908cf338f4,212,carrier_tmobile,US-IL,2026-05-04T09:14:00,176,1,4,20,0,0,0,1,1,0,0,1,640,0.02,Safe,0
189,4209bd211535a86c,305,carrier_voip_002,US-NY,2026-05-08T16:15:00,56,1,10,112,1,3,25,0,0,1,0,0,30,0.9,Suspicious,1
190,c8f14edbf3900645,614,carrier_att,US-NY,2026-05-15T15:49:00,0,0,4,74,0,0,2,0,0,0,0,0,18,0.35,Unknown,0
191,7d37b1a74e626408,415,carrier_unknown,US-IL,2026-05-16T12:46:00,52,1,3,57,0,1,4,0,0,0,0,0,166,0.35,Unknown,0
192,c7905f733b0d5bf1,404,carrier_voip_002,US-PA,2026-05-10T09:13:00,29,1,28,269,1,49,84,0,0,1,1,0,5,0.98,High Risk,1
193,62af3a67cc439e8a,312,carrier_voip_002,US-MI,2026-05-03T09:32:00,0,0,43,293,0,20,45,0,0,0,0,0,5,0.8,High Risk,1
194,2a96d340287c4e8f,312,carrier_voip_001,US-TX,2026-05-11T16:28:00,0,0,9,26,0,1,4,0,0,0,0,0,107,0.35,Unknown,0
195,be0f33b9a6e87109,312,carrier_sprint,US-CA,2026-05-10T20:16:00,227,1,4,3,0,0,0,1,1,0,0,0,183,0.0,Safe,0
196,c1780b8c36594f34,404,carrier_sprint,US-PA,2026-05-10T14:52:00,0,0,19,60,0,6,36,0,0,0,0,0,14,0.45,Suspicious,1
197,4512ce8cafb0fdb7,614,carrier_voip_002,US-NY,2026-05-08T10:12:00,111,1,11,41,0,0,7,0,0,0,0,0,38,0.35,Unknown,0
198,754ffd5ec2ef77bb,415,carrier_voip_002,US-MI,2026-05-11T09:02:00,113,1,7,19,0,0,1,0,0,0,0,0,39,0.35,Unknown,0
199,c7833c00cb6e55c9,313,carrier_tmobile,US-MI,2026-05-09T20:56:00,0,0,5,12,0,0,1,1,1,0,0,1,279,0.02,Safe,0
200,a714f83454382d6d,404,carrier_sprint,US-OH,2026-05-07T22:15:00,22,1,13,47,0,3,6,0,0,0,0,0,29,0.45,Unknown,0
201,0fc048e8ea7638a4,415,carrier_tmobile,US-NY,2026-05-02T21:33:00,45,1,3,11,0,0,2,1,1,0,0,1,386,0.02,Safe,0
202,d8bddf9cc0cee8d4,900,carrier_sprint,US-OH,2026-05-12T11:11:00,239,1,1,8,0,0,2,0,0,0,0,0,117,0.35,Safe,0
203,30ac77a0a755e5de,313,carrier_unknown,US-TX,2026-05-16T07:05:00,0,0,28,330,1,51,112,0,0,0,0,0,7,1.0,High Risk,1
204,a94cd73668cafa69,900,carrier_tmobile,US-NY,2026-05-02T06:09:00,196,1,3,0,0,0,1,0,0,0,0,1,193,0.02,Safe,0
205,277751388156f0b2,800,carrier_unknown,US-OH,2026-05-06T19:50:00,0,0,37,143,0,4,21,0,0,0,0,0,13,0.55,Suspicious,1
206,4082ebd89d26ade4,876,carrier_verizon,US-MI,2026-05-06T06:44:00,316,1,4,19,0,0,1,1,1,0,0,1,374,0.02,Safe,0
207,5efc589a1265f215,876,carrier_verizon,US-OH,2026-05-12T16:10:00,94,1,4,10,0,0,2,1,1,0,0,0,204,0.0,Safe,0
208,139b7802d146e1f0,704,carrier_sprint,US-GA,2026-05-06T19:31:00,463,1,2,6,0,0,0,1,1,0,0,0,61,0.0,Safe,0
209,d45b847eabb70d28,614,carrier_tmobile,US-CA,2026-05-01T16:16:00,49,1,3,18,0,0,2,0,0,0,0,1,522,0.02,Safe,0
210,9921933ed0f9230a,212,carrier_sprint,US-NY,2026-05-14T11:38:00,0,0,15,69,0,11,40,1,0,0,0,0,22,0.35,Suspicious,1
211,8a87679e4a09755f,212,carrier_att,US-GA,2026-05-13T21:09:00,113,1,1,13,0,0,2,1,0,0,0,0,348,0.15,Safe,0
212,e1631a816b33757b,215,carrier_sprint,US-FL,2026-05-04T15:50:00,98,1,5,20,0,0,2,1,1,0,0,1,713,0.02,Safe,0
213,1746b64c107cc3df,900,carrier_tmobile,US-NY,2026-05-08T14:36:00,491,1,4,12,0,0,0,1,1,0,0,1,105,0.02,Safe,0
214,55e9b6c10ad0b3f5,305,carrier_sprint,US-NY,2026-05-18T21:36:00,411,1,2,17,0,0,1,0,0,0,0,0,626,0.35,Safe,0
215,1f6f9384e53c1274,212,carrier_verizon,US-GA,2026-05-06T12:51:00,474,1,5,1,0,0,2,1,1,0,0,0,695,0.0,Safe,0
216,4158d7ac006231aa,704,carrier_att,US-PA,2026-05-13T18:35:00,83,1,5,13,0,0,0,0,0,0,0,0,669,0.35,Safe,0
217,1ded24c58debbf1d,614,carrier_unknown,US-GA,2026-05-04T09:50:00,0,0,26,469,0,52,106,0,0,1,1,0,9,0.98,High Risk,1
218,6b0d5c896ad058b5,888,carrier_att,US-PA,2026-05-13T16:44:00,426,1,5,15,0,0,2,1,1,0,0,1,207,0.02,Safe,0
219,002e008008c624ca,305,carrier_unknown,US-GA,2026-05-10T20:49:00,19,1,72,160,0,36,144,0,0,1,0,0,10,1.0,High Risk,1
220,4a24aa65c527c452,312,carrier_voip_002,US-FL,2026-05-12T07:32:00,0,0,4,34,0,3,3,0,0,0,0,0,131,0.45,Unknown,0
221,f2d19baa0c124eaf,704,carrier_att,US-GA,2026-05-12T12:17:00,63,1,9,27,0,0,2,0,0,0,0,0,21,0.35,Unknown,0
222,e78fbf94b73e5d64,305,carrier_tmobile,US-IL,2026-05-12T11:53:00,0,0,4,13,0,1,5,0,0,0,0,0,128,0.35,Unknown,0
223,6ab271ab857524d6,313,carrier_att,US-IL,2026-05-01T21:58:00,434,1,1,18,0,0,0,0,0,0,0,0,271,0.35,Safe,0
224,b450eb65cc87b994,800,carrier_tmobile,US-NC,2026-05-15T14:13:00,0,0,4,9,0,0,2,0,0,0,0,0,493,0.35,Safe,0
225,4ea3e4c00c684c49,305,carrier_voip_001,US-OH,2026-05-10T09:30:00,0,0,22,199,0,4,10,0,0,0,0,0,14,0.55,Suspicious,1
226,e244f1f265a8c270,305,carrier_voip_002,US-FL,2026-05-11T10:46:00,0,0,18,126,0,6,14,0,0,1,0,0,30,0.7,Suspicious,1
227,eba55ada7bc5a01a,876,carrier_voip_002,US-NC,2026-05-16T17:32:00,0,0,76,348,1,17,114,0,0,1,1,0,3,0.98,High Risk,1
228,9612382e775885e2,404,carrier_tmobile,US-OH,2026-05-03T13:22:00,202,1,0,15,0,0,0,0,0,0,0,0,632,0.35,Safe,0
229,9577bab66feb9fab,704,carrier_sprint,US-FL,2026-05-07T22:07:00,87,1,4,9,0,0,1,0,0,0,0,0,709,0.35,Safe,0
230,6fd728ca458b4a0f,800,carrier_att,US-IL,2026-05-16T16:40:00,199,1,1,4,0,0,0,1,0,0,0,0,528,0.15,Safe,0
231,00bf28fa00ce12b2,212,carrier_sprint,US-NC,2026-05-13T19:30:00,459,1,2,6,0,0,0,1,1,0,0,0,150,0.0,Safe,0
232,c0325d63e6cefe51,704,carrier_verizon,US-MI,2026-05-12T15:08:00,269,1,2,0,0,0,1,0,0,0,0,0,78,0.35,Safe,0
233,731e0a1cc0c8cabd,900,carrier_sprint,US-TX,2026-05-05T16:57:00,360,1,0,1,0,0,1,0,0,0,0,0,592,0.35,Safe,0
234,2024a2870665a2ef,900,carrier_att,US-NC,2026-05-12T07:24:00,188,1,3,0,0,0,0,1,0,0,0,1,82,0.02,Safe,0
235,e63abf35a82b6dae,713,carrier_att,US-IL,2026-05-18T14:30:00,53,1,12,16,0,0,10,1,0,0,0,0,36,0.15,Unknown,0
236,5726de402c5f0674,713,carrier_att,US-MI,2026-05-10T09:50:00,122,1,5,3,0,0,2,1,1,0,0,0,488,0.0,Safe,0
237,6eee7fdfc8cb56e9,312,carrier_sprint,US-MI,2026-05-11T13:00:00,227,1,2,16,0,0,0,1,1,0,0,1,621,0.02,Safe,0
238,7d3bc174c808b42c,876,carrier_tmobile,US-IL,2026-05-09T20:03:00,0,0,5,21,0,0,1,0,0,0,0,0,123,0.35,Unknown,0
239,f48271f690e98c03,888,carrier_unknown,US-NY,2026-05-11T17:57:00,0,0,21,130,1,9,33,0,0,0,0,0,3,0.85,Suspicious,1
240,ec7378f4e375c0c7,876,carrier_sprint,US-CA,2026-05-06T09:08:00,504,1,2,5,0,0,0,1,0,0,0,1,454,0.02,Safe,0
241,1d7aa1d648cdea7f,212,carrier_sprint,US-NY,2026-05-16T09:56:00,148,1,4,15,0,0,2,1,1,0,0,0,427,0.0,Safe,0
242,64e7f39097516e32,404,carrier_tmobile,US-TX,2026-05-17T22:44:00,244,1,2,0,0,0,2,0,0,0,0,0,650,0.35,Safe,0
243,22f5466e48cc43e6,614,carrier_sprint,US-TX,2026-05-16T11:04:00,175,1,5,20,0,0,1,1,0,0,0,0,687,0.15,Safe,0
244,10fa19f64b8c3348,215,carrier_sprint,US-IL,2026-05-03T21:28:00,469,1,2,1,0,0,2,1,1,0,0,0,300,0.0,Safe,0
245,9611a291c190bb15,876,carrier_verizon,US-TX,2026-05-15T16:23:00,535,1,3,1,0,0,2,1,0,0,0,0,693,0.15,Safe,0
246,4c02052064214e4c,704,carrier_unknown,US-NC,2026-05-01T16:22:00,53,1,20,193,0,15,29,0,0,0,0,0,17,0.65,Suspicious,1
247,0f25e2fea61b34a3,888,carrier_verizon,US-OH,2026-05-04T18:13:00,215,1,0,1,0,0,0,1,0,0,0,0,479,0.15,Safe,0
248,49a9a1cf27f2f021,704,carrier_verizon,US-GA,2026-05-16T06:33:00,531,1,3,1,0,0,2,0,0,0,0,0,521,0.35,Safe,0
249,9aa3401f70e06587,305,carrier_voip_001,US-GA,2026-05-17T18:26:00,29,1,25,180,0,15,39,0,0,1,0,0,29,0.9,Suspicious,1
250,b06942c62eeb759c,800,carrier_voip_002,US-OH,2026-05-11T12:12:00,0,0,62,381,1,23,57,0,0,0,0,0,4,1.0,High Risk,1
251,cc7d7c65ee714c5e,305,carrier_voip_002,US-GA,2026-05-19T19:43:00,0,0,41,482,1,26,104,0,0,1,0,0,5,1.0,High Risk,1
252,a68ab786a529ca04,713,carrier_voip_001,US-NC,2026-05-09T10:53:00,0,0,26,77,1,3,22,0,0,1,0,0,27,1.0,Suspicious,1
253,f77f5492f5e113c3,888,carrier_sprint,US-IL,2026-05-08T22:50:00,589,1,3,3,0,0,2,0,0,0,0,0,289,0.35,Safe,0
254,eafc2f16a2e1b388,900,carrier_voip_001,US-TX,2026-05-08T17:48:00,0,0,74,363,0,58,80,0,0,1,0,0,3,1.0,High Risk,1
255,f161fcd30c0e6323,212,carrier_tmobile,US-OH,2026-05-18T14:08:00,453,1,1,2,0,0,0,0,0,0,0,0,182,0.35,Safe,0
256,759ff787c420ac03,704,carrier_sprint,US-TX,2026-05-19T17:04:00,323,1,1,1,0,0,0,0,0,0,0,0,700,0.35,Safe,0
257,3e1f3800fb5f1282,900,carrier_voip_002,US-MI,2026-05-11T16:23:00,0,0,91,184,1,47,60,0,0,1,1,0,3,0.98,High Risk,1
258,c82d2bc5b904b650,404,carrier_att,US-FL,2026-05-11T18:58:00,264,1,4,20,0,0,0,1,1,0,0,1,717,0.02,Safe,0
259,a9b12ce5022c31f6,415,carrier_tmobile,US-NC,2026-05-07T16:32:00,59,1,2,0,0,0,2,0,0,0,0,0,580,0.35,Safe,0
260,bce57c49cfed36e0,212,carrier_sprint,US-NY,2026-05-03T10:01:00,225,1,5,2,0,0,0,1,1,0,0,0,494,0.0,Safe,0
261,a2b4a6802c9b9b04,704,carrier_sprint,US-IL,2026-05-11T06:24:00,429,1,1,8,0,0,2,1,0,0,0,0,477,0.15,Safe,0
262,9206b438718e4f03,404,carrier_tmobile,US-IL,2026-05-03T15:48:00,0,0,12,18,0,0,1,0,0,0,0,0,81,0.35,Unknown,0
263,22348d8ea3adaf39,312,carrier_tmobile,US-IL,2026-05-12T06:35:00,162,1,4,7,0,0,0,0,0,0,0,0,618,0.35,Safe,0
264,db3c12cd3be94967,713,carrier_verizon,US-NY,2026-05-06T11:14:00,539,1,4,12,0,0,2,1,1,0,0,1,412,0.02,Safe,0
265,85227b2205223f2b,312,carrier_sprint,US-FL,2026-05-11T17:08:00,217,1,4,1,0,0,2,1,1,0,0,1,128,0.02,Safe,0
266,80788391c653d7f3,713,carrier_tmobile,US-TX,2026-05-11T19:10:00,77,1,6,50,0,3,7,0,0,0,0,0,156,0.45,Unknown,0
267,e3117b127d5be3ca,800,carrier_voip_002,US-MI,2026-05-10T21:35:00,50,1,13,65,0,2,5,0,0,0,0,0,129,0.35,Unknown,0
268,302b38f8290a056e,212,carrier_att,US-NC,2026-05-19T18:49:00,0,0,2,4,0,0,2,1,1,0,0,0,137,0.0,Safe,0
269,7def48b568495319,404,carrier_tmobile,US-OH,2026-05-05T20:32:00,0,0,4,15,0,0,2,0,0,0,0,0,288,0.35,Safe,0
270,08eafdd3fe0f9608,713,carrier_verizon,US-NY,2026-05-16T17:02:00,594,1,5,7,0,0,2,1,1,0,0,1,223,0.02,Safe,0
271,12f08b1dffdd3494,800,carrier_att,US-FL,2026-05-02T16:06:00,0,0,1,1,0,0,2,1,0,0,0,0,540,0.15,Safe,0
272,adc7f0951bbd3820,404,carrier_sprint,US-OH,2026-05-17T14:24:00,0,0,18,198,1,11,28,0,0,0,0,0,23,0.75,Suspicious,1
273,b3bc2d017f8a4b3e,313,carrier_voip_001,US-NY,2026-05-07T10:11:00,9,1,21,174,0,15,25,1,0,0,0,0,17,0.45,Suspicious,1
274,f908cba5746c2cdd,415,carrier_sprint,US-NC,2026-05-01T13:02:00,111,1,9,52,0,0,7,0,0,0,0,0,158,0.35,Unknown,0
275,48025adaa5ed6b6a,876,carrier_att,US-PA,2026-05-10T08:13:00,592,1,4,4,0,0,0,1,0,0,0,0,475,0.15,Safe,0
276,56bffee62db6f194,713,carrier_tmobile,US-GA,2026-05-06T16:59:00,538,1,3,19,0,0,0,0,0,0,0,0,246,0.35,Safe,0
277,de63c93d3ccca6d8,215,carrier_sprint,US-CA,2026-05-02T22:48:00,196,1,0,0,0,0,0,1,0,0,0,0,213,0.15,Safe,0
278,5d6cbcca1cfb323d,404,carrier_voip_001,US-CA,2026-05-13T17:37:00,0,0,94,150,1,58,123,0,0,1,0,0,8,1.0,High Risk,1
279,0434fa717c72f0cd,888,carrier_att,US-OH,2026-05-17T06:24:00,22,1,1,2,0,0,1,1,1,0,0,1,65,0.02,Safe,0
280,9f69e3a2a718a037,415,carrier_sprint,US-OH,2026-05-07T19:35:00,297,1,0,4,0,0,1,1,1,0,0,0,493,0.0,Safe,0
281,46d7bdd97e9233ad,312,carrier_voip_001,US-TX,2026-05-04T13:28:00,0,0,10,42,0,2,9,0,0,0,0,0,42,0.35,Unknown,0
282,e8e3e77a722eecd5,713,carrier_verizon,US-OH,2026-05-16T19:05:00,108,1,2,17,0,0,2,1,1,0,0,1,711,0.02,Safe,0
283,30b06ed4076b175a,305,carrier_sprint,US-TX,2026-05-15T06:12:00,194,1,0,12,0,0,1,1,1,0,0,0,671,0.0,Safe,0
284,f2b55f5668ed49f5,800,carrier_verizon,US-GA,2026-05-03T14:49:00,15,1,4,16,0,0,2,1,1,0,0,0,428,0.0,Safe,0
285,df4a2d3be77eeaed,215,carrier_tmobile,US-GA,2026-05-12T14:14:00,587,1,1,16,0,0,0,0,0,0,0,1,152,0.02,Safe,0
286,12ffb8495146545c,888,carrier_voip_002,US-PA,2026-05-17T14:56:00,19,1,7,32,0,3,8,1,0,0,0,0,82,0.25,Unknown,0
287,26c66d1c1798ed67,800,carrier_voip_001,US-TX,2026-05-04T14:04:00,0,0,97,397,1,30,136,0,0,0,0,0,9,1.0,High Risk,1
288,3a53bc5854fb3a35,713,carrier_voip_001,US-MI,2026-05-03T11:30:00,0,0,23,140,1,11,27,0,0,1,0,0,5,1.0,Suspicious,1
289,9bd5778cadbb1088,415,carrier_verizon,US-NY,2026-05-08T12:53:00,0,0,5,6,0,0,1,0,0,0,0,1,307,0.02,Safe,0
290,847bfc637349a18a,305,carrier_sprint,US-GA,2026-05-19T14:31:00,337,1,0,15,0,0,2,1,0,0,0,0,553,0.15,Safe,0
291,5d22a23253a25059,614,carrier_verizon,US-IL,2026-05-15T09:44:00,418,1,4,4,0,0,0,1,1,0,0,0,93,0.0,Safe,0
292,ba97e068c71e4a88,404,carrier_tmobile,US-TX,2026-05-16T16:23:00,257,1,1,12,0,0,2,1,1,0,0,0,251,0.0,Safe,0
293,efe3bd9260747c46,415,carrier_tmobile,US-CA,2026-05-08T19:54:00,117,1,2,11,0,0,1,1,1,0,0,1,649,0.02,Safe,0
294,f56c56663dbeda45,404,carrier_sprint,US-NY,2026-05-10T14:35:00,338,1,0,5,0,0,1,1,0,0,0,0,589,0.15,Safe,0
295,d22ff98e0dc38fc0,312,carrier_unknown,US-OH,2026-05-18T14:22:00,51,1,3,37,0,2,7,1,0,0,0,0,92,0.15,Unknown,0
296,c0e450020689a6e8,215,carrier_voip_002,US-CA,2026-05-15T08:24:00,0,0,40,100,0,12,28,0,0,0,0,0,12,0.65,Suspicious,1
297,9779fae3e69a3e5f,305,carrier_voip_001,US-PA,2026-05-11T15:45:00,19,1,30,136,0,9,30,0,0,0,0,0,5,0.6,Suspicious,1
298,a61b670704ac08b7,312,carrier_unknown,US-NY,2026-05-09T08:13:00,51,1,40,142,0,14,28,0,0,1,0,0,30,0.9,Suspicious,1
299,c31dca5911042666,215,carrier_att,US-CA,2026-05-13T15:14:00,174,1,3,17,0,0,0,1,1,0,0,0,145,0.0,Safe,0
300,112a17aa330cdbaf,313,carrier_tmobile,US-MI,2026-05-18T20:08:00,568,1,1,0,0,0,0,1,0,0,0,0,547,0.15,Safe,0
301,89fa5384ea238585,415,carrier_att,US-FL,2026-05-15T15:23:00,247,1,5,20,0,0,2,1,1,0,0,0,415,0.0,Safe,0
302,f51a0abc242ac70e,313,carrier_sprint,US-TX,2026-05-10T06:49:00,0,0,4,4,0,0,1,1,1,0,0,0,563,0.0,Safe,0
303,68da1380acc82d6d,800,carrier_voip_002,US-TX,2026-05-13T13:16:00,0,0,27,145,0,6,23,0,0,1,0,0,25,0.8,Suspicious,1
304,68c7c7e7504c5b56,313,carrier_verizon,US-PA,2026-05-05T15:07:00,0,0,4,8,0,0,1,1,1,0,0,1,252,0.02,Safe,0
305,b674eff6326d7a43,713,carrier_tmobile,US-NY,2026-05-09T10:45:00,119,1,4,15,0,0,0,1,1,0,0,0,82,0.0,Safe,0
306,a6beb38b71eda215,312,carrier_tmobile,US-NC,2026-05-03T10:03:00,47,1,3,6,0,0,1,1,1,0,0,0,440,0.0,Safe,0
307,48df0643d57f6350,704,carrier_verizon,US-TX,2026-05-02T12:29:00,468,1,1,8,0,0,1,0,0,0,0,1,314,0.02,Safe,0
308,41a8b9964ed284f9,312,carrier_sprint,US-TX,2026-05-10T12:23:00,274,1,5,9,0,0,1,1,1,0,0,0,622,0.0,Safe,0
309,a63c27ff21f16b3f,713,carrier_unknown,US-CA,2026-05-16T10:23:00,10,1,8,11,0,1,4,0,0,0,0,0,69,0.35,Unknown,0
310,4757dd7ce8e792e6,614,carrier_verizon,US-NC,2026-05-18T09:08:00,379,1,5,19,0,0,1,0,0,0,0,0,700,0.35,Safe,0
311,8dbecf072fe4ae48,704,carrier_voip_001,US-PA,2026-05-02T21:45:00,0,0,34,138,0,15,38,0,0,0,0,0,14,0.65,Suspicious,1
312,5624c1dcb6ab431c,876,carrier_verizon,US-FL,2026-05-03T22:09:00,0,0,1,17,0,0,1,1,1,0,0,0,673,0.0,Safe,0
313,2e691def2eb9b85f,713,carrier_verizon,US-NC,2026-05-11T08:42:00,0,0,3,0,0,0,2,1,1,0,0,0,694,0.0,Safe,0
314,615683201bc84d61,876,carrier_voip_001,US-IL,2026-05-03T07:53:00,71,1,15,80,0,1,9,0,0,0,0,0,89,0.35,Unknown,0
315,82c753e34b6d2992,212,carrier_att,US-TX,2026-05-12T13:38:00,277,1,3,6,0,0,0,1,1,0,0,0,561,0.0,Safe,0
316,589740202f8b5c0f,876,carrier_voip_002,US-FL,2026-05-02T14:33:00,0,0,4,69,0,0,5,0,0,0,0,0,113,0.35,Unknown,0
317,898d25823f222dc9,800,carrier_verizon,US-PA,2026-05-18T19:47:00,269,1,1,16,0,0,0,1,1,0,0,0,257,0.0,Safe,0
318,8cc9119c3ac2560e,404,carrier_sprint,US-GA,2026-05-12T16:35:00,81,1,9,23,0,1,2,0,0,0,0,0,175,0.35,Unknown,0
319,c5d9d9a3a52efbc3,305,carrier_voip_002,US-MI,2026-05-15T18:00:00,0,0,20,111,1,12,27,0,0,0,0,0,11,0.85,Suspicious,1
320,22ff9481cbaccf2c,415,carrier_verizon,US-FL,2026-05-04T07:29:00,297,1,1,9,0,0,0,1,1,0,0,0,82,0.0,Safe,0
321,da67f939c5126c5f,313,carrier_att,US-FL,2026-05-11T21:11:00,0,0,4,7,0,0,0,1,1,0,0,0,642,0.0,Safe,0
322,93ed2f4ae6a16a8c,800,carrier_sprint,US-GA,2026-05-04T13:47:00,459,1,4,12,0,0,0,0,0,0,0,0,402,0.35,Safe,0
323,fbd275438bbe49e0,305,carrier_sprint,US-GA,2026-05-19T22:05:00,417,1,4,1,0,0,1,1,1,0,0,0,286,0.0,Safe,0
324,9d3d119820595ed3,404,carrier_verizon,US-MI,2026-05-05T21:35:00,459,1,2,2,0,0,1,1,1,0,0,0,147,0.0,Safe,0
325,c19a6801fca177d2,313,carrier_sprint,US-IL,2026-05-12T17:12:00,438,1,4,16,0,0,0,1,1,0,0,0,649,0.0,Safe,0
326,0e89167c565b429b,312,carrier_unknown,US-IL,2026-05-07T17:09:00,0,0,15,139,0,12,36,0,0,1,0,0,4,0.85,Suspicious,1
327,a39118c237f77eae,900,carrier_verizon,US-FL,2026-05-18T12:13:00,354,1,4,4,0,0,1,1,1,0,0,1,520,0.02,Safe,0
328,5620883c1171e157,212,carrier_att,US-PA,2026-05-10T12:50:00,189,1,4,4,0,0,2,1,1,0,0,0,599,0.0,Safe,0
329,cbb30c8ae32b363f,888,carrier_att,US-NY,2026-05-10T18:14:00,18,1,3,18,0,3,10,0,0,0,0,0,175,0.45,Unknown,0
330,3e565554b8bdcde6,212,carrier_voip_001,US-OH,2026-05-11T21:25:00,38,1,87,455,1,49,51,0,0,1,0,0,0,1.0,High Risk,1
331,5c61d191bf809d47,404,carrier_voip_002,US-CA,2026-05-01T14:14:00,0,0,8,48,0,1,8,1,0,0,0,0,72,0.15,Unknown,0
332,1f30048b4f26fedf,800,carrier_tmobile,US-CA,2026-05-11T20:34:00,451,1,3,16,0,0,2,1,1,0,0,1,306,0.02,Safe,0
333,88e6cc9beb447c78,888,carrier_verizon,US-NY,2026-05-19T11:20:00,103,1,13,35,0,1,4,0,0,0,0,0,41,0.35,Unknown,0
334,544aa63d193c3de2,900,carrier_verizon,US-MI,2026-05-07T09:08:00,295,1,1,0,0,0,1,0,0,0,0,0,481,0.35,Safe,0
335,4a1abf902fa1f49f,215,carrier_unknown,US-PA,2026-05-16T17:11:00,113,1,12,39,0,1,3,0,0,0,0,0,129,0.35,Unknown,0
336,464bdaa1179ffcc9,888,carrier_verizon,US-OH,2026-05-03T11:59:00,222,1,1,7,0,0,0,1,0,0,0,0,482,0.15,Safe,0
337,bf473c23bc1d9a8e,713,carrier_sprint,US-NC,2026-05-17T09:28:00,0,0,38,113,0,9,22,0,0,0,0,0,26,0.55,Suspicious,1
338,965a4e2aa22b832e,313,carrier_tmobile,US-IL,2026-05-10T20:10:00,422,1,5,1,0,0,2,1,1,0,0,0,254,0.0,Safe,0
339,d2e2204331e22fc1,215,carrier_voip_001,US-IL,2026-05-18T10:25:00,0,0,5,69,0,3,1,1,0,0,0,0,156,0.25,Unknown,0
340,b07b409aefa8e58b,704,carrier_att,US-GA,2026-05-04T20:40:00,141,1,4,6,0,0,1,1,1,0,0,0,227,0.0,Safe,0
341,0402748b829a7a78,900,carrier_voip_001,US-IL,2026-05-05T11:55:00,0,0,11,30,0,3,8,0,0,0,0,0,92,0.45,Unknown,0
342,253474d2f391f52a,313,carrier_att,US-PA,2026-05-15T21:54:00,274,1,2,14,0,0,1,1,1,0,0,1,267,0.02,Safe,0
343,d7688f0b99bb9207,212,carrier_tmobile,US-OH,2026-05-18T12:03:00,0,0,4,15,0,0,1,1,1,0,0,0,310,0.0,Safe,0
344,25dddfd7e743ca1e,212,carrier_verizon,US-NY,2026-05-10T11:29:00,0,0,0,18,0,0,2,1,0,0,0,1,486,0.02,Safe,0
345,c2ac2c61353cf2a2,713,carrier_sprint,US-TX,2026-05-09T16:33:00,0,0,20,144,1,9,36,0,0,0,0,0,12,0.75,Suspicious,1
346,d141545280979b2a,415,carrier_tmobile,US-MI,2026-05-09T22:36:00,113,1,4,77,0,0,7,0,0,0,0,0,80,0.35,Unknown,0
347,a370b7cc68512bef,888,carrier_att,US-TX,2026-05-04T06:29:00,0,0,11,73,0,3,2,0,0,0,0,0,81,0.45,Unknown,0
348,72106c96e2037c0f,900,carrier_voip_001,US-IL,2026-05-03T15:19:00,23,1,23,155,1,3,20,0,0,1,0,0,23,1.0,Suspicious,1
349,288120a09c7e1fa5,800,carrier_tmobile,US-CA,2026-05-11T21:58:00,213,1,2,10,0,0,1,0,0,0,0,0,89,0.35,Safe,0
350,12ad3031b1a1e42b,704,carrier_att,US-NC,2026-05-17T15:36:00,0,0,5,14,0,0,2,0,0,0,0,0,483,0.35,Safe,0
351,357ad713d49a057a,876,carrier_verizon,US-FL,2026-05-19T18:11:00,0,0,4,10,0,0,1,1,1,0,0,0,407,0.0,Safe,0
